,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.069,3.298,1.862,0.893
1,1.0,0.15000000000000002,70.0,0.062,2.845,1.602,0.92
2,1.0,0.2,70.0,0.056,2.565,1.416,0.935
3,1.0,0.25,70.0,0.054,2.534,1.359,0.937
4,1.0,0.3,70.0,0.054,2.784,1.386,0.923
5,1.0,0.35,70.0,0.053,2.857,1.37,0.919
6,1.0,0.39999999999999997,70.0,0.052,2.903,1.36,0.917
7,1.0,0.44999999999999996,70.0,0.05,2.74,1.302,0.926
8,1.0,0.49999999999999994,70.0,0.05,2.949,1.337,0.914
9,1.0,0.5499999999999999,70.0,0.049,2.763,1.281,0.925
10,1.0,0.6,70.0,0.048,2.7,1.249,0.928
11,1.0,0.65,70.0,0.046,2.72,1.255,0.927
12,1.0,0.7000000000000001,70.0,0.043,2.818,1.238,0.921
13,1.0,0.7500000000000001,70.0,0.045,2.789,1.254,0.923
14,1.0,0.8000000000000002,70.0,0.044,2.856,1.25,0.919
15,1.0,0.8500000000000002,70.0,0.043,2.929,1.263,0.915
16,1.0,0.9000000000000002,70.0,0.037,2.704,1.136,0.928
17,1.0,0.9500000000000003,70.0,0.038,2.68,1.149,0.929
18,1.0,1.0000000000000002,70.0,0.04,2.833,1.215,0.921
19,2.0,0.1,69.0,0.058,2.969,1.434,0.898
20,2.0,0.15000000000000002,69.0,0.045,1.447,0.845,0.976
21,2.0,0.2,69.0,0.037,1.385,0.799,0.978
22,2.0,0.25,69.0,0.031,1.264,0.687,0.982
23,2.0,0.3,69.0,0.03,1.198,0.625,0.983
24,2.0,0.35,69.0,0.032,1.159,0.632,0.985
25,2.0,0.39999999999999997,69.0,0.028,1.195,0.597,0.984
26,2.0,0.44999999999999996,69.0,0.028,1.193,0.589,0.984
27,2.0,0.49999999999999994,69.0,0.027,1.2,0.572,0.983
28,2.0,0.5499999999999999,69.0,0.027,1.187,0.571,0.984
29,2.0,0.6,69.0,0.026,1.251,0.571,0.982
30,2.0,0.65,69.0,0.026,1.304,0.58,0.98
31,2.0,0.7000000000000001,69.0,0.021,1.186,0.507,0.984
32,2.0,0.7500000000000001,69.0,0.02,1.129,0.465,0.985
33,2.0,0.8000000000000002,69.0,0.019,1.235,0.476,0.982
34,2.0,0.8500000000000002,69.0,0.018,1.206,0.453,0.983
35,2.0,0.9000000000000002,69.0,0.019,1.23,0.487,0.983
36,2.0,0.9500000000000003,69.0,0.019,1.262,0.479,0.982
37,2.0,1.0000000000000002,69.0,0.019,1.234,0.483,0.982
38,3.0,0.1,69.0,0.073,3.332,1.972,0.877
39,3.0,0.15000000000000002,69.0,0.065,2.794,1.671,0.914
40,3.0,0.2,69.0,0.055,2.675,1.478,0.921
41,3.0,0.25,69.0,0.053,2.636,1.425,0.923
42,3.0,0.3,69.0,0.039,1.861,0.999,0.962
43,3.0,0.35,69.0,0.039,1.789,0.958,0.965
44,3.0,0.39999999999999997,69.0,0.036,1.735,0.891,0.967
45,3.0,0.44999999999999996,69.0,0.037,1.925,0.957,0.959
46,3.0,0.49999999999999994,69.0,0.035,1.815,0.907,0.964
47,3.0,0.5499999999999999,69.0,0.03,1.775,0.83,0.965
48,3.0,0.6,69.0,0.031,1.777,0.849,0.965
49,3.0,0.65,69.0,0.029,1.85,0.834,0.962
50,3.0,0.7000000000000001,69.0,0.029,1.857,0.829,0.962
51,3.0,0.7500000000000001,69.0,0.029,1.845,0.814,0.962
52,3.0,0.8000000000000002,69.0,0.028,1.8,0.806,0.964
53,3.0,0.8500000000000002,69.0,0.027,1.74,0.762,0.967
54,3.0,0.9000000000000002,69.0,0.026,1.777,0.762,0.965
55,3.0,0.9500000000000003,69.0,0.027,1.868,0.79,0.961
56,3.0,1.0000000000000002,69.0,0.027,1.867,0.796,0.961
57,4.0,0.1,69.0,0.068,2.331,1.422,0.946
58,4.0,0.15000000000000002,69.0,0.069,2.027,1.174,0.96
59,4.0,0.2,69.0,0.05,1.303,0.846,0.983
60,4.0,0.25,69.0,0.043,0.949,0.709,0.991
61,4.0,0.3,69.0,0.04,0.847,0.639,0.993
62,4.0,0.35,69.0,0.035,0.743,0.544,0.995
63,4.0,0.39999999999999997,69.0,0.032,0.69,0.52,0.995
64,4.0,0.44999999999999996,69.0,0.029,0.614,0.468,0.996
65,4.0,0.49999999999999994,69.0,0.026,0.568,0.452,0.997
66,4.0,0.5499999999999999,69.0,0.021,0.517,0.383,0.997
67,4.0,0.6,69.0,0.019,0.493,0.353,0.998
68,4.0,0.65,69.0,0.02,0.487,0.356,0.998
69,4.0,0.7000000000000001,69.0,0.02,0.492,0.363,0.998
70,4.0,0.7500000000000001,69.0,0.019,0.479,0.349,0.998
71,4.0,0.8000000000000002,69.0,0.019,0.49,0.344,0.998
72,4.0,0.8500000000000002,69.0,0.018,0.459,0.315,0.998
73,4.0,0.9000000000000002,69.0,0.017,0.451,0.321,0.998
74,4.0,0.9500000000000003,69.0,0.018,0.474,0.338,0.998
75,4.0,1.0000000000000002,69.0,0.017,0.454,0.316,0.998
76,5.0,0.1,69.0,0.095,4.676,2.841,0.765
77,5.0,0.15000000000000002,69.0,0.08,3.866,2.279,0.84
78,5.0,0.2,69.0,0.062,3.572,1.995,0.863
79,5.0,0.25,69.0,0.059,3.501,1.877,0.869
80,5.0,0.3,69.0,0.056,3.518,1.808,0.867
81,5.0,0.35,69.0,0.053,3.58,1.728,0.863
82,5.0,0.39999999999999997,69.0,0.051,3.453,1.667,0.872
83,5.0,0.44999999999999996,69.0,0.049,3.523,1.636,0.867
84,5.0,0.49999999999999994,69.0,0.047,3.326,1.552,0.881
85,5.0,0.5499999999999999,69.0,0.05,3.649,1.685,0.857
86,5.0,0.6,69.0,0.049,3.56,1.64,0.864
87,5.0,0.65,69.0,0.049,3.591,1.644,0.862
88,5.0,0.7000000000000001,69.0,0.048,3.507,1.613,0.868
89,5.0,0.7500000000000001,69.0,0.048,3.568,1.626,0.863
90,5.0,0.8000000000000002,69.0,0.048,3.533,1.608,0.866
91,5.0,0.8500000000000002,69.0,0.047,3.489,1.593,0.869
92,5.0,0.9000000000000002,69.0,0.046,3.401,1.565,0.876
93,5.0,0.9500000000000003,69.0,0.046,3.43,1.557,0.874
94,5.0,1.0000000000000002,69.0,0.047,3.56,1.608,0.864
95,6.0,0.1,69.0,0.055,2.517,1.463,0.937
96,6.0,0.15000000000000002,69.0,0.044,1.543,1.019,0.976
97,6.0,0.2,69.0,0.038,1.193,0.819,0.986
98,6.0,0.25,69.0,0.032,1.093,0.689,0.988
99,6.0,0.3,69.0,0.027,0.845,0.58,0.993
100,6.0,0.35,69.0,0.027,0.87,0.581,0.992
101,6.0,0.39999999999999997,69.0,0.022,0.779,0.494,0.994
102,6.0,0.44999999999999996,69.0,0.02,0.734,0.465,0.995
103,6.0,0.49999999999999994,69.0,0.022,0.774,0.477,0.994
104,6.0,0.5499999999999999,69.0,0.022,0.731,0.476,0.995
105,6.0,0.6,69.0,0.021,0.73,0.453,0.995
106,6.0,0.65,69.0,0.019,0.75,0.431,0.994
107,6.0,0.7000000000000001,69.0,0.02,0.754,0.451,0.994
108,6.0,0.7500000000000001,69.0,0.019,0.734,0.431,0.995
109,6.0,0.8000000000000002,69.0,0.018,0.741,0.418,0.995
110,6.0,0.8500000000000002,69.0,0.017,0.679,0.399,0.995
111,6.0,0.9000000000000002,69.0,0.018,0.774,0.431,0.994
112,6.0,0.9500000000000003,69.0,0.017,0.756,0.418,0.994
113,6.0,1.0000000000000002,69.0,0.017,0.74,0.409,0.995
114,7.0,0.1,69.0,0.074,2.21,1.492,0.942
115,7.0,0.15000000000000002,69.0,0.064,1.652,1.02,0.968
116,7.0,0.2,69.0,0.046,1.276,0.837,0.981
117,7.0,0.25,69.0,0.044,1.186,0.757,0.983
118,7.0,0.3,69.0,0.026,1.029,0.578,0.988
119,7.0,0.35,69.0,0.029,1.031,0.602,0.987
120,7.0,0.39999999999999997,69.0,0.02,0.997,0.496,0.988
121,7.0,0.44999999999999996,69.0,0.019,0.921,0.466,0.99
122,7.0,0.49999999999999994,69.0,0.018,0.944,0.451,0.99
123,7.0,0.5499999999999999,69.0,0.019,0.965,0.46,0.989
124,7.0,0.6,69.0,0.018,0.941,0.446,0.99
125,7.0,0.65,69.0,0.018,1.016,0.455,0.988
126,7.0,0.7000000000000001,69.0,0.018,1.033,0.448,0.987
127,7.0,0.7500000000000001,69.0,0.016,0.983,0.419,0.989
128,7.0,0.8000000000000002,69.0,0.018,1.049,0.45,0.987
129,7.0,0.8500000000000002,69.0,0.017,1.09,0.456,0.986
130,7.0,0.9000000000000002,69.0,0.018,1.072,0.455,0.986
131,7.0,0.9500000000000003,69.0,0.019,1.126,0.49,0.985
132,7.0,1.0000000000000002,69.0,0.018,1.012,0.463,0.988
133,8.0,0.1,69.0,0.069,3.323,1.822,0.904
134,8.0,0.15000000000000002,69.0,0.056,3.012,1.552,0.921
135,8.0,0.2,69.0,0.054,2.605,1.399,0.941
136,8.0,0.25,69.0,0.05,2.675,1.369,0.938
137,8.0,0.3,69.0,0.05,2.653,1.361,0.939
138,8.0,0.35,69.0,0.049,2.828,1.361,0.931
139,8.0,0.39999999999999997,69.0,0.05,2.932,1.367,0.925
140,8.0,0.44999999999999996,69.0,0.046,3.157,1.372,0.914
141,8.0,0.49999999999999994,69.0,0.046,3.231,1.39,0.909
142,8.0,0.5499999999999999,69.0,0.046,3.136,1.363,0.915
143,8.0,0.6,69.0,0.044,2.999,1.314,0.922
144,8.0,0.65,69.0,0.045,3.084,1.346,0.918
145,8.0,0.7000000000000001,69.0,0.043,3.111,1.33,0.916
146,8.0,0.7500000000000001,69.0,0.042,3.075,1.308,0.918
147,8.0,0.8000000000000002,69.0,0.043,3.105,1.326,0.916
148,8.0,0.8500000000000002,69.0,0.043,3.179,1.345,0.912
149,8.0,0.9000000000000002,69.0,0.042,3.022,1.297,0.921
150,8.0,0.9500000000000003,69.0,0.042,3.052,1.303,0.919
151,8.0,1.0000000000000002,69.0,0.04,2.953,1.261,0.924
152,9.0,0.1,69.0,0.065,2.922,1.595,0.904
153,9.0,0.15000000000000002,69.0,0.061,2.604,1.419,0.924
154,9.0,0.2,69.0,0.058,2.447,1.286,0.933
155,9.0,0.25,69.0,0.057,2.468,1.284,0.932
156,9.0,0.3,69.0,0.047,2.685,1.222,0.919
157,9.0,0.35,69.0,0.045,1.681,0.965,0.968
158,9.0,0.39999999999999997,69.0,0.043,1.726,0.939,0.967
159,9.0,0.44999999999999996,69.0,0.038,1.705,0.863,0.967
160,9.0,0.49999999999999994,69.0,0.036,1.774,0.846,0.965
161,9.0,0.5499999999999999,69.0,0.034,1.841,0.838,0.962
162,9.0,0.6,69.0,0.032,1.684,0.782,0.968
163,9.0,0.65,69.0,0.031,1.717,0.776,0.967
164,9.0,0.7000000000000001,69.0,0.03,1.708,0.758,0.967
165,9.0,0.7500000000000001,69.0,0.027,1.743,0.708,0.966
166,9.0,0.8000000000000002,69.0,0.026,1.634,0.697,0.97
167,9.0,0.8500000000000002,69.0,0.029,1.759,0.758,0.965
168,9.0,0.9000000000000002,69.0,0.028,1.747,0.73,0.966
169,9.0,0.9500000000000003,69.0,0.03,1.8,0.759,0.964
170,9.0,1.0000000000000002,69.0,0.028,1.771,0.741,0.965
171,10.0,0.1,69.0,0.058,3.075,1.703,0.907
172,10.0,0.15000000000000002,69.0,0.043,2.341,1.185,0.946
173,10.0,0.2,69.0,0.029,1.31,0.716,0.983
174,10.0,0.25,69.0,0.027,1.243,0.657,0.985
175,10.0,0.3,69.0,0.026,1.3,0.644,0.983
176,10.0,0.35,69.0,0.027,1.311,0.648,0.983
177,10.0,0.39999999999999997,69.0,0.024,1.258,0.587,0.984
178,10.0,0.44999999999999996,69.0,0.024,1.313,0.585,0.983
179,10.0,0.49999999999999994,69.0,0.022,1.272,0.559,0.984
180,10.0,0.5499999999999999,69.0,0.02,1.216,0.529,0.985
181,10.0,0.6,69.0,0.023,1.317,0.571,0.983
182,10.0,0.65,69.0,0.022,1.275,0.565,0.984
183,10.0,0.7000000000000001,69.0,0.022,1.244,0.542,0.985
184,10.0,0.7500000000000001,69.0,0.021,1.277,0.553,0.984
185,10.0,0.8000000000000002,69.0,0.021,1.233,0.547,0.985
186,10.0,0.8500000000000002,69.0,0.022,1.286,0.55,0.984
187,10.0,0.9000000000000002,69.0,0.02,1.288,0.535,0.984
188,10.0,0.9500000000000003,69.0,0.02,1.259,0.521,0.984
189,10.0,1.0000000000000002,69.0,0.02,1.366,0.54,0.982
